item_no,description,qty,location,plant_id
O/S-ROOF,,,,1
O/S-SCALE,,,,1
OILDRU0001,DRUM WITH DEPOSIT,0,,1
OILGEA0001,NEVASTANE EP 460 - GEAR OIL,8,OILRM,1
OILGEA0004,NEVASTANE EP 220 - GENERAL PLANT ,1,SHOP,1
OILGEA0005,FORMULA 336 - GEAR OIL,5,OILRM,1
OILGEA0010,HC GEAR OIL - HYDROLIC OIL,20,OILRM,1
OILGEA0011,LUBRIPLATE # 8 (FORMAX GEAR REDUCERS) - DELIST,0,OILRM,1
OILHYD0001,UNIVIS N32 ESSO - LOW TEMP HYDRAULIC OIL FOR TRASH COMPACTOR ONLY,4,,1
OILHYD0005,FOOD MACHINERY AW 32 HYDROLIC OIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      NUTO H32,,,1
OILHYD0005,FOOD MACHINERY AW 32 HYDROLIC OIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      NUTO H32,2195,OILRM,1
OILHYD0010,NEVASTANE AW-46 - CRYOVAC MINERAL OIL,,,1
OILHYD0010,NEVASTANE AW-46 - CRYOVAC MINERAL OIL,14,SHED,1
OILREF0001,REFLO 68,205,OILRM,1
OILREF0002,#4GS  4 LITRE,2,E6F,1
OILREF0003,#3GS  4 LITRE,4,E6F,1
OILTEST,3M OIL QUALITY TEST STRIPS LOW RANGE 1005 (160 PER CASE),4,,1
OILVAC0001,BUSH VACUUM OIL R530,63,SHOP,1
ORG0010001,"1/16"" O-RING MATERIAL",16,A6C,1
ORG0010002,"3/32"" O - RING MATERIAL",10,A6C,1
ORG0010003,"1/8"" O - RING MATERIAL",20,A6C,1
ORG0010004,4 MM O - RING MATERIAL,10,A6C,1
ORG0010005,"3/16"" O - RING MATERIAL",15,A6C,1
ORG0010006,"1/4"" O - RING MATERIAL - METAL DETECTABLE",100,A6C,1
ORG0010007,"5/16"" O - RING MATERIAL",23,A6C,1
ORG0010008,"ORANGE GO 85 DURO BELT 3/16""",50,A6C,1
ORG0010009,"CLEAR GO 95 DURO BELT 3/16""",61,A6D,1
ORG0010010,POLYCORD 6mm  METAL DECTECTABLE (RED),90,A6D,1
ORG0010011,"0 DOWN TIME O-RING 13"" X 3/16"" METAL CLIPS",54,A6D,1
ORG0010012,6mm VITON (BLACK),25,,1
OVERREL001,OVERLOAD RELAY A/B .4-.6 AMP,2,F7D,1
OVERREL005,OVERLOAD RELAY A/B .8-1.2 AMP SAME AS OVERREL010,0,F7D,1
OVERREL010,OVERLOAD RELAY  A/B 1.0-5.0 AMP ,2,F7D,1
OVERREL011,OVERLOAD RELAY A/B 0.9 - 1.3A,2,,1
OVERREL012,OVERLOAD RELAY A/B 1.0-2.9A,3,F7D,1
OVERREL020,OVERLOAD RELAY A/B 2.0-3.0 AMP (OBS),0,F7D,1
OVERREL025,OVERLOAD RELAY A/B 2.8- 4.2 AMP,1,F7D,1
OVERREL030,OVERLOAD RELAY A/B 4.0-6.0 AMP,2,F7D,1
OVERREL035,OVERLOAD RELAY A/B 5.5-8.0 AMP,1,F7D,1
OVERREL040,OVERLOAD RELAY A/B ,2,F7D,1
OVERREL045,OVERLOAD RELAY  A/B 10.0-16.0 AMP,1,F7D,1
OVERREL055,OVERLOAD RELAY A/B MANUAL RE-SET,2,F7E,1
OVERREL060,OVERLOAD RELAY A/B MANUAL RE-SET,1,F7E,1
OVERREL065,OVERLOAD RELAY SIEMENS 8.0-12.5 AMP,2,F7E,1
OVERREL070,OVERLOAD RELAY TELEMEC 2.5-4.0 AMP,2,F7E,1
OVERREL095,OVERLOAD RELAY SQD 14.8 AMP,3,F7E,1
OVERREL100,OVERLOAD RELAY SQD 9.85 AMP,2,F7E,1
OVERREL103,SQ. D OVERLOAD RELAY,1,F7E,1
OVERREL105,OVERLOAD RELAY SQD 25.0 AMP,2,F7E,1
OVERREL110,OVERLOAD RELAY SQD 1.16 AMP,7,F7E,1
OVERREL115,OVERLOAD RELAY SQD 12.8 AMP,6,F7F,1
OVERREL120,OVERLOAD RELAY SQD 1.30 AMP,5,F7F,1
OVERREL125,OVERLOAD RELAY SQD 15.5 AMP,3,F7F,1
OVERREL130,OVERLOAD RELAY SQD 17.5 AMP,1,F7F,1
OVERREL135,OVERLOAD RLEAY SQD 1.88 AMP,2,F7F,1
OVERREL137,OVERLOAD RELAY SQD 19.5,10,F7F,1
OVERREL140,OVERLOAD RELAY SQD 2.65 AMP,2,F7F,1
OVERREL145,OVERLOAD RELAY SQD 4.15 AMP,5,F7F,1
OVERREL150,OVERLOAD RELAY SQD 45.0 AMP,2,F7F,1
OVERREL155,OVERLOAD RELAY SQD 6.90 AMP,2,F7F,1
PAINT0008,CONQUEST STEEL CFIA # N003 - CHECK PAINT007 BEFORE ORDERING,0,,1
PAINT002,TRAFFIC PAINT - YELLOW,5,E6C,1
PAINT007,REEL STEEL,11,E6D,1
PEROXIDE,HYDROGEN PEROXIDE,13,,1
PHOSW01004,A/B- PHOTOSWITCH TERMINAL BASE,3,F8D,1
PHOSW01005,HOYER TRANS BEAM SOURCE - SERI B,1,F8D,1
PHOSW02005,A/B- PHOTOSWITCH PHOTO HEAD,1,F8D,1
PHOSW02006,Hoyer Photoswitch Retro Reflective Yellow Reflector 42SMU-7001-QD,2,F8D,1
PHOSW02006A,HOYER RETRO REFLECTIVE SENSOR ,2,,1
PHOSW02007,HOYER PHOTOSWITCH TRANS BEAM RECEIVER SER B,1,F8D,1
PHOSW02007A,HOYER PHOTOSWITCH TRANS BEAM EMITTER ,1,,1
PHOSW02008,PHOTOSWITCH A/B,1,F8D,1
PHOSW02009,HOYER TRANS BEAM 42 SML - 7100 - QD SERIES B - OBS,0,FE8,1
PHOSW02010,HOYER - PHOTOSWITCH - 42SMU7001 QD RETRO REFLECTIVE,2,,1
PHOSW02011,PHOTO SENSOR - BOXING,1,,1
PHOSWI03001,PHOTOSWITCH - FOR CITRONIX INKJET,1,,1
PILL02306,PILOT LIGHT PLASTIC - RED,4,F8H,1
PILLT01006,A/B- CLUSTER PILOT LIGHT TYPE 13,,F8E,1
PILLT01007,A/B- PILOT LIGHT FOR CONTROL STATION,1,F8E,1
PILLT01008,PUSH TO TEST PILOT LIGHT UNIT,1,F8E,1
PILLT02001,A/B- RED LENS COVER,2,F8E,1
PILLT02002,A/B- GREEN LENS COVER,2,F8E,1
PILLT02010,CUTLER-HAMMER GREEN LENS CAP 10250TEG,1,F8E,1
PILLT02011,PLASTIC PILOT - GREEN,3,,1
PILLT02203,MOTORCONTROL ZB4BV6 P/L BODY,5,F8E,1
PILLT02203A,MOTORCONTROL ZB4BV01 P/L WHITE LENS,3,,1
PILLT02302,C/H- LEN TYPE G BLANK GREEN,13,F8F,1
PILLT02303,C/H- LENS TYPE G MOTOR RUN RED ,4,F8F,1
PILLT02304,C/H- LENS PLASTIC NEW TYPE RED,2,F8F,1
PILLT02305,C/H- LENS PLASTIC NEW TYPE GREEN,3,F8F,1
PILLT04200,TELEMEC- PILOT LIGHT INDICATOR MODULES - OBS,0,F8F,1
PIT,PIT RAIDER,,,1
PIT,PIT RAIDER,7,,1
PLU0050001,"COPPER 1/4"" X 1/8"" MALE ADAPTER",3,E1G,1
PLU0050002,"COPPER 1/4"" X 1/2"" MALE ADAPTER",4,E1G,1
PLU0050003,"COPPER 1/4"" 45 DEGREE ELBOW",5,E1G,1
PLU0050004,"COPPER 1/4"" 45 DEGREE STREET ELBOW",6,E1G,1
PLU0050005,"COPPER 1/4"" 90 DEGREE SHORT TURN ELBOW",20,E1G,1
PLU0050006,"COPPER 1/4"" 90 DEGREE LONG TURN ELBOW",7,E1G,1
PLU0050007,"COPPER 1/4"" COUPLING",6,E1G,1
PLU0050008,"COPPER 1/4"" TEE",3,E1G,1
PLU0050009,"COPPER 1/4"" END CAP",9,E1G,1
PLU0050010,"COPPER 1/4"" UNION",5,E1H,1
PLU0050011,"COPPER 1/4"" X 1/8"" FEMALE ADAPTER",6,E1H,1
PLU0100001,"COPPER 3/8"" X 1/2"" MALE ADAPTER",3,E1H,1
PLU0100002,"COPPER 3/8"" 45 DEGREE ELBOW",13,E1H,1
PLU0100003,"COPPER 3/8"" 90 DEGREE ELBOW",5,E1H,1
PLU0100004,"COPPER 3/8"" COUPLING",6,E1H,1
PLU0100005,"COPPER 3/8"" TEE",5,E1H,1
PLU0100006,"COPPER 3/8"" END CAP",11,E1H,1
PLU0100007,"COPPER 3/8"" 45 DEGREE STREET ELBOW",7,E1H,1
PLU0150001,"COPPER 1/2"" X 3/8"" MALE ADAPTER",8,E1I,1
PLU0150002,"COPPER 1/2"" X 3/4"" MALE ADAPTER",11,E1I,1
PLU0150003,"COPPER 1/2"" 45 DEGREE ELBOW",11,E1I,1
PLU0150004,"COPPER 1/2"" 90 DEGREE ELBOW",17,E1I,1
PLU0150005,"COPPER 1/2"" COUPLING",9,E1I,1
PLU0150006,"COPPER 1/2"" X 3/8"" REDUCING COUPLING",9,E1I,1
PLU0150007,"COPPER 1/2"" TEE",6,E1I,1
PLU0150008,"COPPER 1/2"" END CAP",9,E1I,1
PLU0150009,"COPPER 1/2"" 45 DEGREE STREET ELBOW",5,E1I,1
PLU0150010,"COPPER 1/2"" 90 DEGREE STREET ELBOW",7,,1
PLU0150011,"COPPER 1/2"" UNION",2,E2B,1
PLU0150014,"COPPER 1/2"" MNPT X 1/2"" F SOCKET WELD ADAPTER",6,E2B,1
PLU0200001,"COPPER 3/4"" X 1"" MALE ADAPTER",9,E2B,1
PLU0200002,"COPPER 3/4"" 45 DEGREE ELBOW",6,E2B,1
PLU0200003,"COPPER 3/4"" 90 DEGREE ELBOW",6,E2B,1
PLU0200004,"COPPER 3/4"" COUPLING",3,E2B,1
PLU0200005,"COPPER 3/4"" X 1/2"" REDUCING COUPLING",7,E2B,1
PLU0200006,"COPPER 3/4"" X 3/8"" REDUCING COUPLING",6,E2B,1
PLU0200007,"COPPER 3/4"" TEE",5,E2C,1
PLU0200008,"COPPER 3/4"" END CAP",5,E2C,1
PLU0200009,"COPPER 3/4"" 45 DEGREE STREET ELBOW",8,E2C,1
PLU0200011,"COPPER 3/4"" UNION",,,1
PLU0200011,"COPPER 3/4"" UNION",4,E2B,1
PLU0200012,"COPPER 3/4"" FNPT X 3/4"" SOCKET WELD",6,E2C,1
PLU0200013,"3/4"" MALE NPT X 3/4"" SOCKET WELD ADAPTERS",6,E2C,1
PLU0200014,COPPER 3/4 X 3/4 TO 1/2 TEE,3,,1
PLU0250001,"COPPER 1"" 45 DEGREE STREET ELBOW",6,E2D,1
PLU0250002,"COPPER 1"" 45 DEGREE ELBOW",4,E2D,1
PLU0250003,"COPPER 1"" 90 DEGREE SHORT TURN ELBOW",4,E2D,1
PLU0250005,"COPPER 1"" COUPLING",8,E2D,1
PLU0250006,"COPPER 1"" X 1/2"" REDUCING COUPLING",6,E2D,1
PLU0250007,"COPPER 1"" X 3/4"" REDUCING COUPLING",7,E2D,1
PLU0250008,"COPPER 1"" TEE",4,E2D,1
PLU0250009,"COPPER 1"" END CAP",5,E2D,1
PLU0250010,"COPPER 1"" X 1/2"" MALE ADAPTER",3,E2D,1
PLU0250011,"COPPER 1"" X 3/4"" MALE ADAPTER",2,E2D,1
PLU0250012,"COPPER 1"" UNION",2,E2D,1
PLU0250013,"1"" MALE NPT X 1"" SOCKET WELD ADAPTERS",8,,1
PLU0300001,"GALVANIZED 1/8"" 90 DEGREE ELBOW",3,E2E,1
PLU0300002,"GALVANIZED 1/8"" 90 DEGREE STREET ELBOW",5,E2E,1
PLU0300003,"GALVANIZED 1/8"" TEE",22,E2E,1
PLU0300004,"GALVANIZED 1/8"" COUPLING",6,E2E,1
PLU0300005,"GALVANIZED 1/8"" END CAP",6,E2E,1
PLU0300006,"GALVANIZED 1/8"" UNION",5,E2E,1
PLU0300007,"GALVANIZED 1/8"" CLOSE NIPPLE",6,E2E,1
PLU0300008,"GALVANIZED 1/8"" X 1 1/2"" SHORT NIPPLE",6,E2E,1
PLU0300009,"GALVANIZED 1/8"" X 2"" NIPPLE",6,E2E,1
PLU0300010,"GALVANIZED 1/8"" X 3"" NIPPLE",6,E2E,1
PLU0300011,"GALVANIZED 1/8"" PLUG",4,E2E,1
PLU0300012,"GALVANIZED 1/8"" X 6"" NIPPLE",3,E2F,1
PLU0350001,"GALVANIZED 1/4"" 90 DEGREE ELBOW",0,E2F,1
PLU0350002,"GALVANIZED 1/4"" 45 DEGREE ELBOW",6,E2F,1
PLU0350003,"GALVANIZED 1/4"" TEE",8,E2F,1
PLU0350004,"GALVANIZED 1/4"" COUPLING",0,E2F,1
PLU0350005,"GALVANIZED 1/4"" UNION",4,E2F,1
PLU0350006,"GALVANIZED 1/4"" CLOSE NIPPLE",0,E2F,1
PLU0350007,"GALVANIZED 1/4"" X 3"" NIPPLE",4,E2F,1
PLU0350008,"GALVANIZED 1/4"" X 6"" NIPPLE",2,E2F,1
PLU0400001,"GALVANIZED 3/8"" 90 DEGREE ELBOW",4,E2G,1
PLU0400002,"GALVANIZED 3/8"" 90 DEGREE STREET ELBOW",4,E2G,1
PLU0400003,"GALVANIZED 3/8"" 45 DEGREE ELBOW",4,E2G,1
PLU0400004,"GALVANIZED 3/8"" 45 DEGREE STREET ELBOW",2,E2G,1
PLU0400005,"GALVANIZED 3/8"" TEE",5,E2G,1
PLU0400006,"GALVANIZED 3/8"" COUPLING",3,E2G,1
PLU0400007,"GALVANIZED 3/8"" END CAP",7,E2G,1
PLU0400008,"GALVANIZED 3/8"" CLOSE NIPPLE",15,E2G,1
PLU0400009,"GALVANIZED 3/8"" X 2"" NIPPLE",4,E2G,1
PLU0400010,"GALVANIZED 3/8"" X 3"" NIPPLE",4,E2H,1
PLU0400011,"GALVANIZED 3/8"" UNION",4,E2H,1
PLU0400012,"GALVANIZED 3/8"" PLUG",3,E2H,1
PLU0400013,"GALVANIZED 3/8"" X 6"" NIPPLE",3,E2H,1
PLU0450001,"GALVANIZED 1/2"" 90 DEGREE ELBOW",4,E2I,1
PLU0450002,"GALVANIZED 1/2"" 90 DEGREE STREET ELBOW",5,E2I,1
PLU0450003,"GALVANIZED 1/2"" 45 DEGREE ELBOW",8,E2I,1
PLU0450004,"GALVANIZED 1/2"" 45 DEGREE STREET ELBOW",6,E2I,1
PLU0450005,"GALVANIZED 1/2"" TEE",4,E2I,1
PLU0450006,"GALVANIZED 1/2"" COUPLING",6,E2I,1
PLU0450007,"GALVANIZED 1/2"" END CAP",4,E2I,1
PLU0450008,"GALVANIZED 1/2"" UNION",3,E2I,1
PLU0450009,"GALVANIZED 1/2"" CLOSE NIPPLE",8,E2I,1
PLU0450010,"GALVANIZED 1/2"" X 2"" NIPPLE",5,E2I,1
PLU0450011,"GALVANIZED 1/2"" X 3"" NIPPLE",9,E2J,1
PLU0450012,"GALVANIZED 1/2"" PLUG",9,E2J,1
PLU0450013,"GALVANIZED 1/2"" X 6"" NIPPLE",7,E2J,1
PLU0450014,"GALVANIZED 1/2"" X 3"" NIPPLE",4,,1
PLU0500001,"GALVANIZED 3/4"" 90 DEGREE ELBOW",4,E2J,1
PLU0500002,"GALVANIZED 3/4"" 90 DEGREE STREET ELBOW",3,E2J,1
PLU0500003,"GALVANIZED 3/4"" 45 DEGREE ELBOW",4,E2J,1
PLU0500004,"GALVANIZED 3/4"" 45 DEGREE STREET ELBOW",6,E2J,1
PLU0500005,"GALVANIZED 3/4"" TEE",2,E2J,1
PLU0500006,"GALVANIZED 3/4"" COUPLING",6,E2J,1
PLU0500007,"GALVANIZED 3/4"" X 1/2"" REDUCING COUPLING",12,E3B,1
PLU0500008,"GALVANIZED 3/4"" X 3/8"" REDUCING COUPLING",6,E3B,1
PLU0500009,"GALVANIZED 3/4"" END CAP",4,E3B,1
PLU0500010,"GALVANIZED 3/4"" UNION",6,E3B,1
PLU0500011,"GALVANIZED 3/4"" CLOSE NIPPLE",6,E3B,1
PLU0500012,"GALVANIZED 3/4"" X 2"" NIPPLE",3,E3B,1
PLU0500013,"GALVANIZED 3/4"" X 3"" NIPPLE",4,E3B,1
PLU0500014,"GALVANIZED 3/4"" PLUG",10,E3B,1
PLU0500015,"GALVANIZED 3/4"" X 6"" NIPPLE",3,E3B,1
PLU0550001,"GALVANIZED 1"" 90 DEGREE ELBOW",2,E3C,1
PLU0550002,"GALVANIZED 1"" 90 DEGREE STREET ELBOW",3,E3C,1
PLU0550003,"GALVANIZED 1"" 45 DEGREE ELBOW",3,E3C,1
PLU0550004,"GALVANIZED 1"" 45 DEGREE STREET ELBOW",2,E3C,1
PLU0550005,"GALVANIZED 1"" TEE",3,E3C,1
PLU0550006,"GALVANIZED 1"" COUPLING",8,E3C,1
PLU0550007,"GALVANIZED 1"" X 1/2"" REDUCING COUPLING",4,E3C,1
PLU0550008,"GALVANIZED 1"" X 3/4"" REDUCING COUPLING",5,E3C,1
PLU0550009,"GALVANIZED 1"" END CAP",4,E3C,1
PLU0550010,"GALVANIZED 1"" UNION",2,E3D,1
PLU0550011,"GALVANIZED 1"" CLOSE NIPPLE",9,E3D,1
PLU0550012,"GALVANIZED 1"" X 2"" NIPPLE",10,E3D,1
PLU0550013,"GALVANIZED 1"" X 3"" NIPPLE",9,E3D,1
PLU0550014,"GALVANIZED 1"" PLUG",4,E3D,1
PLU0550015,"GALVANIZED 1"" X 6"" NIPPLE",3,E3D,1
PLU0600001,"S/S 1/4"" 45 DEGREE ELBOW",5,E3E,1
PLU0600002,"S/S 1/4"" UNION",3,E3E,1
PLU0600003,"S/S 1/4"" TEE",2,E3E,1
PLU0600004,"S/S 1/4"" END CAP",6,E3E,1
PLU0600005,"S/S 1/4"" 90 DEGREE ELBOW",3,,1
PLU0600006,"S/S 1/4"" PLUGS",8,,1
PLU0600007,"S/S 1/4"" CLOSE NIPPLE",2,,1
PLU0600008,S/S 1/4 COUPLINGS,3,,1
PLU0600009,"S/S 1/4"" X 3"" NIPPLE",8,,1
PLU0600010,"S/S 1/4"" X 5"" NIPPLE",6,,1
PLU0600011,"S/S 1/4"" X 2"" NIPPLE",6,,1
PLU0600012,"1/4"" S/S PIPE PLUGS",7,,1
PLU0650001,"S/S 1 1/2"" X 3/8"" HEX BUSHING",1,E3E,1
PLU0650002,"S/S 3/8"" 45 DEGREE ELBOW",3,E3E,1
PLU0650003,"S/S 3.8"" 90 DEGREE ELBOW",6,E3E,1
PLU0650004,"S/S 3/8"" COUPLING",5,E3E,1
PLU0650005,"S/S 3/8"" TEE",3,E3F,1
PLU0650006,"S/S 3/8"" END CAP",3,E3F,1
PLU0650007,"S/S 3/8"" UNION",2,E3F,1
PLU0650009,"S/S 3/8"" X 3"" PIPE NIPPLE",6,E3F,1
PLU0650010,"S/S 3/8"" X 5"" PIPE NIPPLE",3,E3F,1
PLU0650011,"S/S 3/8"" CLOSE NIPPLE",15,,1
PLU0650012,"S/S 3/8"" PLUG",6,,1
PLU0650013,"3/8"" S/S PIPE PLUG",10,,1
PLU0700001,"S/S 1/2"" X 3/8"" HEX BUSHING",6,E3F,1
PLU0700002,"S/S 3/4"" X 1/2"" HEX BUSHING",6,E3F,1
PLU0700003,"S/S 1/2"" 45 DEGREE ELBOW",4,E3F,1
PLU0700004,"S/S 1/2"" 90 DEGREE ELBOW",5,E3G,1
PLU0700005,"S/S 1/2"" COUPLING",4,E3G,1
PLU0700006,"S/S 1/2"" X 3/8"" REDUCING COUPLI G",5,E3G,1
PLU0700007,"S/S 1/2"" TEE",4,E3G,1
PLU0700008,"S/S 1/2"" END CAP",3,E3G,1
PLU0700009,"S/S 1/2"" UNION",3,E3G,1
PLU0700011,"S/S 1/2"" X 3"" PIPE NIPPLE",5,E3G,1
PLU0700012,"S/S 1/2"" X 5"" PIPE NIPPLE",7,E3G,1
PLU0700013,"S/S 1/2"" X 1/4"" HEX BUSHING ",3,,1
PLU0700014,"S/S 1/2"" SCH. 80 STREET ELBOW",2,,1
PLU0700015,"S/S 1/2"" PLUG",5,,1
PLU0700016,"1/2"" S/S PIPE PLUG",6,,1
PLU0750001,"S/S 3/4"" CLOSE NIPPLE",2,E3H,1
PLU0750002,"S/S 3/4"" 45 DEGREE ELBOW",6,E3H,1
PLU0750003,"S/S 3/4"" 90 DEGREE ELBOW",1,E3H,1
PLU0750004,"S/S 3/4"" X 1/2"" COUPLING",5,E3H,1
PLU0750005,"S/S 3/4"" X 3/8"" REDUCING COUPLING",5,E3H,1
PLU0750007,"S/S 3/4"" TEE",4,E3H,1
PLU0750008,"S/S 3/4"" END CAP",3,E3H,1
PLU0750009,"S/S 3/4"" UNION",3,E3H,1
PLU0750010,"S/S 3/4"" PLUG",8,,1
PLU0750011,"3/4"" S/S PIPE PLUG",3,,1
PLU0800001,"S/S 1"" 45 DEGREE ELBOW",8,E3H,1
PLU0800002,"S/S 1"" 90 DEGREE ELBOW",4,E3I,1
PLU0800003,"S/S 1"" COUPLING",5,E3I,1
PLU0800004,"S/S 1"" X 1/2"" REDUCING COUPLING",4,E3I,1
PLU0800005,"S/S 1"" X 3/4"" REDUCING COUPLING",1,E3I,1
PLU0800006,"S/S 1"" TEE",4,E3I,1
PLU0800007,"S/S 1"" X 1/2"" BUSHING",4,E3I,1
PLU0800008,"S/S 1"" END CAP",6,E3I,1
PLU0800009,"S/S 1"" X 3/4"" HEX BUSHING",4,E3I,1
PLU0800010,"S/S 1"" UNION",2,E3I,1
PLU0800011,"S/S 1"" PLUG",8,,1
PLU0850003,"2"" S/S PIPE PLUG",3,E3J,1
PLU0850004,"1-1/2"" S/S PIPE PLUG",3,,1
PLU0900001,"SCH 80 - PVC 3/4"" 90 DEGREE SOCKET WELD",10,E3J,1
PLU0900002,"SCH 80 - PVC 3/4"" 45 DEGREE SOCKET WELD",7,E3J,1
PLU0900003,"SCH 80 - PVC 3/4"" TEE",4,E3J,1
PLU0900004,"SCH 80 - PVC 3/4"" END CAP",4,E3J,1
PLU0900005,"SCH 80 - PVC 3/4"" SOCKET COUPLING ",10,E3J,1
PLU0900006,"SCH 80 - PVC 3/4"" MALE NPT X 3/4"" PIPE ADAPTER",6,E3J,1
PLU0900007,"SCH 80 - PVC 3/4"" FEMALE NPT X 3/4"" PIPE ADAPTER",9,E3J,1
PLU0900008,"SCH 80 - PVC 3/4"" SOCKET X 3/4"" SOCKET UNION",5,E3J,1
PLU0950001,"PVC 1 1/2"" 90 DEGREE SOCKET WELD ELBOW",6,E4B,1
PLU0950002,"PVC 1 1/2"" 90 DEGREE NPT ELBOW",2,E4B,1
PLU0950003,"PVC 1 1/2"" 45 DEGREE SOCKET WELD ELBOW",2,E4B,1
PLU0950004,"PVC 1 1/2"" TEE",4,E4B,1
PLU0950005,"PVC 1 1/2"" END CAP",2,E4B,1
PLU0950006,"PVC 1 1/2"" SOCKET WELD COUPLING",6,E4B,1
PLU0950007,"PVC 1 1/2"" SOCKET UNION",2,E4B,1
PLU0950008,"PVC 1 1/2"" SOCKET TO MALE NPT DAPTER",4,E4C,1
PLU1000001,"PVC 2"" 90 DEGREE SOCKET WELD ELBOW",4,E4C,1
PLU1000002,"PVC 2"" 90 DEGREE FEMALE NPT ELBOW",2,E4C,1
PLU1000003,"PVC 2"" 45 DEGREE SOCKET WELD ELBOW",4,E4C,1
PLU1000004,"PVC 2"" TEE",4,E4D,1
PLU1000005,"PVC 2"" END CAP",4,E4D,1
PLU1000006,"PVC 2"" SOCKET WELD COUPLING",3,E4D,1
PLU1000007,"PVC 2"" SOCKET UNION",2,E4D,1
PLU1000008,"PVC 2"" SOCKET TO MALE NPT ADAPTER",3,E4D,1
PLU1000009,LIL SNUGGER REPAIR CLAMP,8,,1
PLU1150001,FLUSH HANDLE WHITE AMARICAN STANDARD,4,E4E,1
PLU1150002,REPLACEMENT FLAPPER UNIVERSAL,4,E4E,1
PLU1150013,LONG FLUSH HANDLE,1,E4E,1
PLU1150014,ACTUATING UNIT ASSEMBLY,1,E4E,1
PLU1400001,PVC SOLVENT CEMENT - PVCS-80   250ml,1,E4E,1
PLU1400002,"1/2"" TEFLON TAPE PINK",7,E4E,1
PLU1450001,SPRAY NOZZLE,9,E4E,1
PLU1500001,"1/2"" C-C FLAPPER CHECK VALVE CRANE #37 4093J",2,E4E,1
PLU1500002,"3/4"" C-C FLAPPER CHECK VALVE CRANE #37 4093J",5,E4E,1
PLU1500004,"1/2"" CHECK VALVE SOCKET WELD 4092J IPS",3,E4F,1
PLU1500005,"3/4"" #47 BRONZE IP CHECK VALVE ",3,E4F,1
PLU1500008,"1/2"" BALL VALVE (SOLDER WELD BOTH END)",0,E4F,1
PLU1500009,"3/4"" BALL VALVE (SOLDER WELD BOTH END)",3,E4F,1
PLU1500010,"1"" BALL VALVE (SOLDER WELD BOTH END)",5,,1
PLU1500011,"1"" CHECK/FLAPPER  VALVE (SOLDER WELD BOTH END)",2,,1
PLU1500015,"1/2"" BALL VALVE 1969 IPS - JENKINS",0,E4F,1
PLU1500016,"3/4"" BALL VALVE 1969 IPS - JENKINS",3,E4F,1
PLU1500020,"1/2"" NPT S/S BALL VALVE G2",5,E4F,1
PLU1500021,"3/4"" NPT S/S BALL VALVE",4,E4G,1
PLU1500025,"1"" HIGH PRESSURE BALL VALVE NPT (316)",2,E4G,1
PLU1500034,"1 1/2"" PVC BALL VALVE SW",0,E4G,1
PLU1500041,VACUUM BREAKER BRASS,1,E4G,1
PLU1500042,"1/2"" NPT LOCKING BALL VALVE VENTED",3,E4G,1
PLU1500043,"3/8"" NPT LOCKING BALL VALVE VENTED",5,E4G,1
PLU1500044,"1/2"" BACKFLOW PREVENTOR - 9D-M3",1,,1
PLU1500045,"3/4"" WATTS BACKFLOW PREVENTER 9D-M2",1,,1
PLU1500046,EYE WASH STATION - REPLACEMENTS,4,,1
PLU1500047,"4"" DRAIN PLUGS - COOLERS",9,,1
PLU250015,"1"" COPPER ""L"" PIPE",0,,1
PLUNGER,TOILET PLUNGERS,6,,1
PNEFIL0002,"53.1361 FILTER 3/8""  C/W AUTO DRAIN",1,A7G,1
PNEFIL0003,REPLACEMENT FILTER ELEMENT FOR 53.1361,5,,1
PNEFIL0005,FILTER ELEMENT FOR WATTS F75 FILTER UNIT,3,A7G,1
PNEFIL0006,COALESCING FILTER FOR F71 UNIT,2,A7G,1
PNEFIL0007,COALESCING ELEMENT,2,A7G,1
PNEFIL0008,AUTO DRAIN - CHANGE TO PNEFIL0002 FILTER WITH AUTO DRAIN ,2,A7G,1
PNEFIT0001,"1/4"" NPT QUICK DISCONNECT",5,A7C,1
PNEFIT0002,"3/8"" NPT QUICK DISCONNECT",3,A7C,1
PNEFIT0003,"1/2"" NPT QUICK DISCONNECT",7,A7C,1
PNEFIT0004,"1/4"" PLUG X 1/4"" MNPT",7,A7C,1
PNEFIT0005,"1/4"" PLUG X 3/8"" MNPT",7,A7C,1
PNEFIT0006,"1/4"" PLUG X 1/4"" BARB",3,A7C,1
PNEFIT0007,"1/4"" PLUG X 1/4"" FNPT",17,A7C,1
PNEFIT0008,"1/4"" PLUG X 3/8"" FNPT",3,A7C,1
PNEFIT0009,"3/8"" QUICK DISCONNECT X 3/8"" FNPT",7,A7C,1
PNEFIT0010,"3/8"" QUICK DISCONNECT X 1/2"" FNPT",6,A7C,1
PNEFIT0011,"3/8"" PLUG X 1/4"" MNPT",1,A7D,1
PNEFIT0012,"3/8"" PLUG X 3/8"" MNPT",1,A7D,1
PNEFIT0013,"3/8"" PLUG X 1/4"" FNPT",3,A7D,1
PNEFIT0014,"3/8"" PLUG X 3/8"" FNPT",7,A7D,1
